NO,Polygon Points
1187,"(2572.345, 351.996); (2533.696, 374.773); (2528.037, 372.437); (2520.514, 363.738); (2505.114, 344.774); (2505.816, 340.028); (2511.769, 329.625); (2531.132, 311.267); (2546.229, 313.895); (2562.478, 323.953); (2567.779, 335.684)"
1188,"(3128.711, 1624.829); (3136.894, 1625.722); (3139.598, 1636.508); (3135.602, 1639.078); (3130.418, 1639.372); (3129.580, 1634.115)"
1189,"(111.705, 3050.221); (73.378, 3062.775); (74.162, 3046.234); (74.806, 3036.696); (75.868, 3030.779); (106.029, 3005.266); (108.227, 3004.693); (110.246, 3013.457); (113.166, 3027.661)"
1190,"(2642.263, 3535.882); (2642.523, 3543.083); (2640.543, 3550.525); (2636.673, 3558.323); (2633.466, 3559.468); (2640.583, 3539.297)"
1191,"(3089.486, 3748.500); (3085.056, 3751.290); (3082.924, 3740.089); (3081.170, 3724.803); (3082.012, 3709.243); (3083.741, 3708.755); (3087.850, 3717.876); (3089.443, 3733.754)"
1192,"(217.437, 3618.087); (220.179, 3625.787); (222.372, 3638.973); (219.384, 3632.441)"
1193,"(1400.806, 3351.328); (1409.147, 3329.297); (1407.597, 3341.876); (1404.169, 3348.131)"
1194,"(3738.625, 1414.036); (3736.534, 1407.170); (3739.966, 1409.381); (3743.098, 1414.892)"
1195,"(4034.780, 3190.554); (4025.467, 3184.794); (4026.762, 3179.311); (4030.220, 3174.479); (4033.031, 3177.259)"
1196,"(3772.095, 1573.674); (3768.638, 1565.883); (3779.592, 1570.734); (3781.164, 1575.147)"
1197,"(1020.307, 2403.135); (1017.187, 2390.368); (1024.428, 2396.549); (1031.124, 2406.776)"
1198,"(1343.283, 3686.694); (1337.172, 3679.182); (1350.166, 3679.022); (1355.976, 3684.988)"
1199,"(2673.615, 3067.521); (2681.715, 3078.421); (2670.092, 3078.748); (2665.296, 3078.495); (2664.957, 3074.910); (2668.323, 3069.387)"
1200,"(1529.165, 2496.444); (1532.886, 2488.783); (1534.017, 2493.814); (1534.489, 2497.905); (1531.530, 2502.663)"
1201,"(1529.028, 2924.741); (1537.331, 2924.026); (1548.650, 2934.561); (1530.645, 2928.867)"
1202,"(313.183, 899.053); (315.242, 895.377); (319.066, 896.292); (320.637, 899.973); (317.995, 903.019)"
1203,"(1320.999, 769.158); (1328.039, 769.630); (1325.027, 774.511)"
1204,"(3352.651, 422.079); (3352.879, 419.239); (3357.426, 419.599); (3355.804, 422.885)"
1205,"(3581.132, 2213.636); (3576.550, 2199.298); (3577.924, 2198.407); (3580.751, 2197.328); (3587.426, 2203.725); (3589.498, 2210.185); (3585.368, 2213.712); (3582.750, 2215.154)"
1206,"(158.372, 4007.222); (153.111, 3998.898); (160.246, 3994.671); (170.409, 3994.012); (179.615, 3996.492); (185.569, 4000.271); (168.880, 4005.902)"
1207,"(290.187, 1862.744); (281.415, 1848.686); (293.575, 1849.210); (296.767, 1861.267)"
1208,"(2693.532, 1870.484); (2691.797, 1878.633); (2686.111, 1875.554); (2681.240, 1867.916); (2685.110, 1864.160)"
1209,"(648.932, 979.318); (654.578, 975.995); (657.535, 980.956); (655.153, 982.927)"
1210,"(1513.070, 454.333); (1513.497, 449.538); (1518.295, 452.560); (1517.525, 454.972)"
1211,"(3447.719, 3539.750); (3446.422, 3542.737); (3436.634, 3532.170); (3432.595, 3526.255); (3441.802, 3533.860)"
1212,"(1033.844, 2982.893); (1033.412, 2970.585); (1035.120, 2964.751); (1038.832, 2968.331); (1038.934, 2975.751)"
1213,"(218.903, 3551.053); (221.411, 3556.687); (217.615, 3575.132); (216.878, 3574.075); (216.963, 3557.517)"
1214,"(1080.748, 656.082); (1085.142, 657.361); (1082.996, 662.920); (1081.302, 663.291)"
1215,"(3785.340, 1478.245); (3787.976, 1473.819); (3793.612, 1475.714); (3788.278, 1479.289)"
1216,"(1236.989, 3631.810); (1224.971, 3638.724); (1226.802, 3631.397)"
1217,"(617.380, 1546.566); (627.731, 1545.861); (627.315, 1558.639); (617.444, 1555.186)"
1218,"(1268.093, 3782.549); (1257.129, 3780.577); (1265.426, 3780.532)"
1219,"(2857.062, 1749.569); (2863.698, 1748.161); (2863.905, 1751.197); (2860.053, 1751.343)"
1220,"(1801.162, 1783.399); (1801.621, 1771.430); (1897.967, 1670.394); (1973.293, 1593.843); (1997.575, 1576.188); (2083.952, 1542.287); (2300.358, 1525.615); (2312.225, 1530.270); (2327.140, 1537.853); (2373.917, 1570.680); (2392.309, 1583.657); (2464.719, 1635.590); (2485.644, 1651.714); (2556.320, 1706.951); (2549.145, 1721.846); (2521.100, 1772.517); (2518.439, 1775.504); (2516.592, 1775.524); (2506.154, 1775.640); (2502.313, 1775.682); (2498.703, 1775.722); (2466.002, 1776.083); (2282.229, 1778.107); (1921.937, 1782.071); (1880.000, 1782.533); (1844.737, 1782.921); (1801.966, 1783.390)"
1221,"(3518.966, 3337.602); (3552.382, 3343.599); (3536.623, 3361.469); (3512.993, 3382.210); (3508.246, 3383.305); (3506.349, 3380.185); (3502.617, 3371.610); (3496.956, 3354.830); (3497.209, 3348.982); (3501.035, 3344.811); (3512.037, 3339.740)"
1222,"(3309.140, 3484.581); (3314.038, 3503.499); (3309.474, 3506.967); (3300.142, 3508.566); (3192.338, 3510.645); (3158.662, 3510.049); (3145.237, 3508.663); (3145.417, 3503.662); (3147.974, 3492.058); (3151.897, 3486.765); (3173.668, 3465.594); (3180.701, 3460.358); (3209.497, 3457.379); (3293.504, 3474.640); (3303.114, 3478.300)"
1223,"(3901.517, 319.929); (3905.585, 324.409); (3888.209, 370.688); (3876.953, 374.690); (3863.851, 370.089); (3859.633, 366.671); (3857.355, 361.857); (3852.812, 344.233); (3851.337, 333.670); (3850.397, 323.900); (3849.363, 309.882); (3868.843, 312.135)"
1224,"(1746.394, 214.787); (1736.701, 205.047); (1738.680, 195.743); (1741.905, 190.084); (1747.256, 191.549); (1756.256, 195.546); (1764.863, 201.767); (1749.929, 213.670)"
1225,"(3859.335, 1812.934); (3871.434, 1815.305); (3873.976, 1845.932); (3876.439, 1903.601); (3872.939, 1904.811); (3863.308, 1906.876); (3601.756, 1911.015); (3600.301, 1910.826); (3599.100, 1909.881); (3593.379, 1904.800); (3593.733, 1900.170); (3597.288, 1857.840); (3601.311, 1853.795); (3605.796, 1851.664); (3622.529, 1847.784); (3770.531, 1818.475)"
1226,"(1367.644, 278.519); (1359.190, 274.546); (1357.779, 269.823); (1353.384, 250.943); (1368.737, 246.987); (1385.035, 248.082); (1388.502, 249.221); (1391.284, 260.860); (1390.776, 266.375); (1389.501, 271.534); (1383.861, 274.906); (1378.926, 277.559)"
1227,"(39.693, 1248.204); (9.324, 1133.522); (26.079, 1091.828); (28.734, 1086.113); (94.342, 1040.720); (97.273, 1043.092); (102.864, 1047.623); (739.321, 1709.916); (744.752, 1715.659); (751.306, 1724.038); (747.669, 1732.375); (733.250, 1755.391); (649.316, 1870.557); (557.440, 1992.362); (544.368, 2009.002); (519.116, 2039.427); (300.155, 2038.651); (278.603, 2035.222)"
1228,"(3317.992, 1704.813); (3275.697, 1719.058); (3274.422, 1715.278); (3272.735, 1663.558); (3275.498, 1659.837); (3281.508, 1652.017); (3308.806, 1640.522); (3313.704, 1641.425); (3319.027, 1644.328); (3321.596, 1649.142); (3318.745, 1697.817)"
1229,"(1544.591, 888.365); (1565.617, 744.082); (1601.668, 682.804); (1607.607, 677.341); (1611.885, 675.566); (1616.045, 676.832); (1824.282, 848.322); (1828.433, 853.257); (1829.371, 864.218); (1825.057, 870.654); (1806.940, 893.464); (1762.413, 946.926); (1741.415, 971.826); (1734.234, 979.968); (1725.627, 987.695); (1669.137, 1014.903); (1665.010, 1012.074); (1588.823, 943.068); (1551.126, 908.420); (1544.610, 902.251)"
1230,"(2760.883, 174.075); (2764.495, 165.421); (2769.191, 160.807); (2776.375, 162.685); (2778.813, 166.458); (2781.234, 170.963); (2778.575, 177.315); (2776.153, 180.528); (2771.692, 183.034); (2762.825, 177.442)"
1231,"(2195.706, 2014.264); (2192.834, 2022.725); (2187.660, 2018.667); (2185.218, 2014.213); (2190.160, 2010.735); (2195.485, 2007.049)"
1232,"(3055.872, 214.427); (3048.518, 212.430); (3053.850, 197.848); (3057.803, 193.276); (3066.618, 193.671); (3075.577, 194.419); (3073.681, 207.901); (3072.409, 212.814); (3069.739, 214.790)"
1233,"(3431.015, 496.709); (3429.275, 502.540); (3418.625, 502.281); (3393.699, 501.237); (3347.014, 496.061); (3341.112, 491.748); (3337.437, 447.115); (3340.748, 444.299); (3388.489, 445.051); (3411.088, 445.631); (3415.804, 445.823); (3424.896, 451.146); (3430.098, 466.378)"
1234,"(2248.735, 331.306); (2248.931, 308.683); (2258.119, 306.591); (2265.266, 306.308); (2278.879, 305.926); (2290.125, 305.930); (2302.521, 307.396); (2312.254, 312.177); (2308.141, 338.077); (2304.185, 362.754); (2265.982, 374.040); (2254.499, 374.707); (2249.544, 369.446); (2249.004, 353.122)"
1235,"(1769.378, 3781.187); (1775.585, 3778.210); (1783.873, 3781.861); (1773.794, 3783.154)"
1236,"(3732.531, 277.062); (3720.816, 261.769); (3721.049, 256.720); (3729.071, 245.797); (3732.542, 244.074); (3744.875, 245.463); (3750.850, 254.812); (3753.196, 258.738); (3750.281, 263.822); (3738.023, 276.901); (3735.555, 278.554)"
1237,"(3873.512, 3549.473); (3873.228, 3558.994); (3865.246, 3546.681); (3864.971, 3537.140); (3868.547, 3539.436)"
1238,"(576.048, 528.448); (577.173, 544.234); (575.559, 561.175); (574.077, 567.442); (561.931, 555.551); (557.523, 549.601); (553.166, 528.796); (556.235, 526.600); (564.944, 524.673); (571.649, 526.094)"
1239,"(108.245, 392.877); (105.456, 371.371); (115.114, 367.389); (124.549, 365.297); (128.698, 366.852); (132.596, 369.685); (134.228, 386.886); (128.086, 397.894); (123.570, 400.932); (112.014, 406.922); (110.675, 404.566)"
1240,"(1862.360, 532.748); (1855.072, 562.981); (1846.894, 566.959); (1837.829, 564.746); (1834.368, 562.454); (1833.792, 559.555); (1832.581, 552.972); (1837.990, 534.402); (1839.612, 530.048); (1847.113, 523.571); (1860.681, 529.051)"
1241,"(1097.728, 1876.327); (1099.890, 1893.364); (1099.034, 1902.962); (1097.704, 1906.020); (1091.986, 1908.754); (1081.035, 1909.666); (1070.696, 1910.238); (1048.093, 1911.437); (1041.284, 1910.490); (1032.885, 1907.710); (1047.172, 1891.818); (1051.218, 1888.747); (1059.414, 1886.031)"
1242,"(1673.498, 411.813); (1682.628, 373.780); (1686.776, 368.203); (1749.267, 370.118); (1756.207, 370.467); (1759.096, 374.652); (1751.915, 422.635); (1750.782, 424.761); (1748.938, 426.431); (1693.604, 439.469); (1684.681, 436.123)"
1243,"(603.620, 887.422); (600.533, 883.353); (602.571, 879.219); (608.380, 881.030); (606.613, 886.009)"
1244,"(2537.394, 1998.517); (2539.060, 1993.243); (2541.669, 1991.225); (2548.358, 1994.118); (2556.963, 2002.543); (2553.338, 2006.032); (2547.830, 2006.638); (2537.452, 2002.420)"
1245,"(846.552, 1350.118); (861.027, 1361.042); (845.755, 1366.939); (841.453, 1363.097); (843.481, 1354.810)"
1246,"(235.559, 2022.286); (233.481, 2014.810); (237.884, 2010.308); (246.642, 2001.876); (255.650, 2000.952); (265.809, 2002.577); (263.465, 2007.941); (249.836, 2038.733); (247.335, 2037.629)"
1247,"(3721.167, 682.029); (3724.939, 628.650); (3730.127, 626.962); (3737.229, 625.839); (3782.913, 624.549); (3794.550, 624.727); (3850.644, 627.889); (3852.250, 632.574); (3853.004, 638.782); (3847.902, 653.317); (3817.566, 691.647); (3814.033, 693.141); (3808.254, 694.717); (3722.247, 688.954)"
1248,"(2799.542, 2006.909); (2767.654, 1998.957); (2763.604, 1973.699); (2761.386, 1947.893); (2767.818, 1943.089); (2779.177, 1940.149); (2792.312, 1940.565); (2796.946, 1943.708); (2798.010, 1957.372); (2799.136, 1979.122)"
1249,"(2537.160, 2537.042); (2537.657, 2516.584); (2542.157, 2512.248); (2550.970, 2509.410); (2569.698, 2508.864); (2585.230, 2510.284); (2619.926, 2514.107); (2634.326, 2516.770); (2647.455, 2521.909); (2650.382, 2525.658); (2650.490, 2537.884); (2648.062, 2544.856); (2646.273, 2548.994); (2632.280, 2550.900); (2583.647, 2549.496); (2553.600, 2548.372)"
1250,"(3787.426, 2805.876); (3766.893, 2838.683); (3697.013, 2835.070); (3693.604, 2834.134); (3689.487, 2831.512); (3689.534, 2810.216); (3697.022, 2807.355); (3706.136, 2804.653); (3735.253, 2803.919); (3779.833, 2804.199)"
1251,"(2101.415, 778.614); (2101.392, 787.059); (2098.657, 791.348); (2085.625, 790.613); (2074.949, 788.594); (2064.131, 784.979); (2059.909, 781.068); (2057.080, 764.574); (2063.532, 763.226); (2086.241, 767.150); (2097.210, 770.271); (2100.576, 772.049)"
1252,"(2633.290, 3310.292); (2717.225, 3216.781); (2727.213, 3228.159); (2716.196, 3244.005); (2699.144, 3264.484); (2669.531, 3299.160); (2654.833, 3316.126); (2650.638, 3319.494); (2634.569, 3313.018)"
1253,"(2792.804, 612.422); (2802.598, 604.115); (2811.208, 598.402); (2831.195, 603.000); (2838.145, 604.888); (2846.248, 607.800); (2850.262, 616.936); (2850.390, 627.247); (2827.221, 630.916); (2821.014, 630.711); (2803.832, 622.031)"
1254,"(3497.023, 1990.214); (3497.604, 1983.304); (3500.966, 1982.167); (3512.695, 1984.651); (3513.321, 2002.295); (3511.133, 2007.450); (3503.915, 2006.700); (3499.938, 2002.166); (3497.134, 1997.674)"
1255,"(3083.366, 3408.606); (3081.215, 3395.657); (3082.465, 3385.318); (3093.690, 3380.021); (3100.047, 3379.464); (3438.155, 3356.683); (3475.602, 3354.377); (3481.639, 3354.922); (3481.341, 3407.318); (3480.340, 3410.806); (3475.242, 3417.090); (3422.998, 3427.944); (3345.348, 3433.066); (3290.724, 3436.573); (3124.684, 3445.367); (3094.519, 3446.839)"
1256,"(3504.063, 3585.903); (3500.630, 3561.997); (3514.026, 3559.871); (3516.262, 3560.776); (3516.782, 3571.678); (3510.353, 3582.137)"
1257,"(2344.942, 2536.846); (2348.690, 2526.778); (2373.105, 2515.706); (2381.349, 2515.499); (2388.233, 2515.788); (2402.805, 2516.997); (2414.422, 2519.545); (2418.424, 2528.833); (2418.494, 2544.062); (2413.072, 2546.914); (2356.329, 2551.457); (2349.681, 2550.700); (2346.136, 2547.084)"
1258,"(1640.918, 364.721); (1644.078, 345.054); (1655.257, 334.558); (1667.531, 346.326); (1668.054, 352.289); (1659.323, 373.018); (1656.680, 375.273); (1643.823, 374.110)"
1259,"(776.768, 255.306); (785.757, 252.793); (798.141, 256.385); (831.004, 284.135); (831.663, 311.105); (798.242, 307.789); (791.014, 305.625); (788.820, 304.212)"
1260,"(9.039, 1421.810); (13.677, 1418.948); (13.551, 1424.171); (12.451, 1428.238); (9.480, 1430.982)"
1261,"(89.508, 214.847); (75.950, 203.747); (74.520, 197.806); (72.890, 190.706); (74.482, 188.002); (82.815, 183.302); (95.513, 183.234); (97.581, 184.985); (95.107, 200.814); (93.317, 206.117)"
1262,"(841.168, 868.373); (841.463, 826.324); (842.451, 812.793); (846.722, 809.936); (852.888, 808.989); (922.644, 808.413); (951.587, 809.643); (968.897, 812.175); (976.485, 819.492); (979.516, 827.571); (982.676, 846.587); (983.419, 854.576); (983.505, 867.648); (976.468, 881.073); (965.853, 886.507); (953.866, 887.299); (946.081, 887.393); (913.953, 887.104); (895.130, 886.163); (886.108, 885.042); (865.654, 880.390); (843.208, 874.840)"
1263,"(2119.614, 467.339); (2114.449, 470.913); (2092.388, 470.684); (2091.327, 467.250); (2090.058, 460.839); (2089.361, 455.621); (2088.983, 444.378); (2094.957, 441.862); (2104.251, 443.179); (2116.660, 455.889)"
1264,"(3515.462, 2867.296); (3513.172, 2871.349); (3501.194, 2868.641); (3496.857, 2863.739); (3497.925, 2856.402); (3500.385, 2847.374); (3503.463, 2840.213); (3509.538, 2835.150); (3513.339, 2841.390); (3514.695, 2848.504); (3515.068, 2852.203)"
1265,"(824.514, 1675.797); (834.396, 1672.956); (829.458, 1683.151); (826.964, 1687.500); (824.806, 1683.170)"
1266,"(4008.506, 2082.376); (4010.926, 2068.608); (4076.326, 2071.013); (4078.822, 2086.011); (4079.768, 2093.610); (4077.569, 2098.594); (4074.283, 2101.421); (4064.527, 2102.702); (4059.641, 2103.068); (4037.457, 2101.891); (4027.310, 2101.330); (4016.562, 2100.435); (4010.950, 2097.752); (4009.644, 2094.750)"
1267,"(440.576, 3964.134); (441.315, 3946.996); (442.752, 3961.750); (442.135, 3975.089)"
1268,"(3053.576, 545.191); (3064.901, 548.927); (3066.972, 554.465); (3067.199, 566.265); (3059.199, 566.696); (3049.961, 566.588); (3049.435, 560.170); (3051.152, 552.662)"
1269,"(9.492, 1703.191); (8.519, 1695.336); (11.208, 1692.799); (21.878, 1699.713); (20.655, 1700.154)"
1270,"(262.367, 277.914); (259.621, 305.118); (255.731, 308.752); (245.482, 310.523); (238.185, 306.056); (235.675, 297.329); (232.561, 272.666); (235.996, 270.545); (246.443, 266.954); (252.253, 266.856); (258.296, 268.163); (262.009, 270.475)"
1271,"(3753.181, 2964.821); (3778.544, 2942.098); (3765.271, 2956.902); (3754.158, 2966.873)"
1272,"(4025.394, 3239.559); (4028.856, 3245.517); (4029.331, 3255.205); (4026.318, 3252.707)"
1273,"(606.605, 854.882); (600.987, 854.666); (601.436, 851.020); (608.560, 847.473)"
1274,"(868.093, 4076.146); (880.272, 4058.507); (889.020, 4063.503); (890.047, 4071.179); (886.757, 4074.471)"
1275,"(2856.742, 848.166); (2864.227, 847.648); (2864.598, 854.654); (2858.525, 854.251)"
1276,"(641.278, 1264.308); (633.045, 1270.613); (633.159, 1263.852); (638.388, 1260.262)"
1277,"(1784.507, 497.997); (1789.845, 497.541); (1789.638, 502.844); (1785.602, 501.168)"
1278,"(1539.177, 2266.901); (1536.352, 2279.438); (1533.814, 2277.270); (1528.861, 2264.445); (1531.026, 2259.979)"
1279,"(1018.477, 831.952); (1014.642, 854.802); (1010.933, 853.791); (1004.707, 851.625); (1002.380, 846.659); (1001.426, 841.982); (1001.168, 837.440); (1002.873, 830.646); (1008.688, 829.590)"
1280,"(3128.976, 1251.966); (3131.361, 1243.501); (3137.172, 1247.434); (3134.896, 1253.697); (3131.917, 1255.312)"
1281,"(233.149, 1501.387); (240.583, 1498.061); (242.886, 1506.223); (241.156, 1511.131); (237.194, 1509.906)"
1282,"(4009.165, 1313.429); (4014.486, 1307.099); (4016.596, 1312.851); (4015.454, 1318.759)"
1283,"(2314.598, 3539.167); (2297.128, 3542.588); (2301.918, 3532.277); (2313.065, 3534.703)"
1284,"(1736.906, 3559.719); (1738.878, 3537.308); (1749.137, 3533.615); (1786.331, 3536.680); (1813.690, 3540.243); (1824.168, 3543.907); (1846.748, 3553.072); (1845.773, 3559.893); (1841.913, 3567.723); (1836.534, 3574.691); (1807.326, 3570.761)"
1285,"(3052.922, 2134.082); (3064.942, 2139.738); (3063.279, 2149.105); (3058.935, 2153.210); (3053.177, 2158.611); (3013.796, 2166.312); (2792.859, 2203.137); (2248.046, 2289.193); (2195.872, 2294.511); (2189.840, 2293.664); (2185.052, 2291.736); (2186.517, 2278.825); (2187.933, 2273.665); (2194.368, 2264.155); (2201.549, 2262.428); (2588.429, 2203.154); (3051.435, 2133.818)"
1286,"(3721.822, 2956.229); (3735.381, 2967.866); (3734.694, 2974.629); (3727.673, 2997.991); (3722.468, 2998.718); (3705.680, 2985.301); (3689.122, 2968.100); (3696.024, 2962.564); (3713.935, 2956.296)"
1287,"(650.888, 3885.004); (648.263, 3888.247); (645.280, 3889.422); (521.436, 3895.197); (496.117, 3895.027); (467.455, 3894.796); (109.823, 3886.397); (93.779, 3883.642); (32.720, 3872.259); (26.739, 3870.065); (20.330, 3863.631); (8.649, 3846.169); (12.891, 3838.677); (20.273, 3829.541); (127.551, 3813.851); (253.676, 3812.980); (293.266, 3812.905); (359.792, 3813.612); (611.193, 3818.965); (645.328, 3835.193); (652.451, 3840.048); (652.110, 3864.151)"
1288,"(429.532, 222.104); (435.437, 218.533); (450.199, 220.954); (455.560, 223.888); (458.811, 226.964); (459.826, 231.401); (459.130, 236.864); (454.335, 245.737); (435.990, 247.266); (430.359, 246.746); (424.542, 241.737); (425.790, 230.679)"
1289,"(3698.876, 291.282); (3694.685, 303.903); (3687.593, 310.782); (3685.217, 311.081); (3679.797, 309.276); (3671.980, 304.810); (3663.860, 294.961); (3656.839, 282.008); (3658.557, 277.888); (3661.982, 274.520); (3691.158, 269.813); (3697.151, 285.949)"
1290,"(3496.885, 1935.576); (3514.732, 1897.310); (3522.249, 1897.164); (3552.062, 1896.680); (3565.772, 1917.500); (3567.835, 1922.324); (3567.028, 1933.494); (3566.543, 1938.000); (3531.378, 1942.889); (3504.459, 1938.739)"
1291,"(2345.089, 340.036); (2344.990, 328.472); (2346.712, 310.244); (2355.180, 303.309); (2382.992, 307.358); (2391.061, 309.058); (2389.916, 315.408); (2388.653, 321.560); (2382.029, 340.229); (2372.766, 343.126)"
1292,"(1316.363, 438.922); (1289.140, 422.411); (1290.956, 406.873); (1296.043, 379.039); (1301.688, 374.790); (1313.899, 374.658); (1330.751, 374.870); (1354.660, 379.432); (1359.579, 380.814); (1362.949, 386.965); (1374.906, 412.008); (1377.428, 425.271)"
1293,"(1180.724, 183.619); (1191.812, 192.948); (1190.980, 200.461); (1184.832, 215.186); (1175.155, 212.049); (1164.889, 204.954); (1161.193, 191.199); (1161.196, 186.886)"
1294,"(3001.213, 1766.139); (3002.399, 1753.967); (3005.987, 1757.015); (3011.731, 1763.460); (3009.870, 1766.987)"
1295,"(3912.994, 1481.335); (3946.452, 1449.948); (3953.264, 1445.245); (3959.355, 1448.096); (3959.103, 1472.870); (3958.127, 1480.641); (3954.122, 1490.751); (3951.148, 1493.212); (3931.087, 1494.924); (3920.553, 1488.798)"
1296,"(1354.457, 1155.260); (1353.106, 1150.813); (1359.259, 1143.574); (1365.084, 1141.706); (1372.745, 1140.671); (1388.828, 1145.894); (1399.281, 1151.019); (1401.569, 1153.386); (1395.511, 1170.590); (1393.978, 1173.727); (1378.575, 1174.675); (1373.617, 1172.260)"
1297,"(164.643, 197.437); (162.354, 203.680); (151.575, 212.339); (147.655, 215.351); (143.423, 214.652); (138.578, 210.005); (138.096, 205.732); (137.273, 195.262); (143.744, 190.105); (153.238, 183.098); (163.272, 185.960)"
1298,"(1850.446, 2190.213); (1848.425, 2199.178); (1839.950, 2196.576); (1836.160, 2191.139); (1833.283, 2185.146); (1841.396, 2185.447)"
1299,"(1251.360, 1828.702); (1246.640, 1830.999); (1243.809, 1827.382); (1241.377, 1821.259); (1241.625, 1817.140); (1246.684, 1818.291)"
1300,"(3530.938, 447.720); (3527.700, 470.387); (3518.550, 470.984); (3510.667, 470.779); (3503.487, 466.132); (3497.038, 458.469); (3506.136, 450.461); (3525.478, 447.676)"
1301,"(3343.082, 3452.113); (3400.594, 3448.284); (3415.177, 3448.330); (3427.428, 3448.382); (3432.845, 3448.754); (3440.760, 3451.409); (3433.573, 3463.859); (3430.498, 3466.180); (3422.801, 3467.481); (3343.942, 3479.394); (3336.828, 3475.162); (3337.361, 3462.536)"
1302,"(3081.783, 3218.578); (3081.218, 3213.850); (3081.556, 3209.787); (3082.550, 3202.725); (3086.338, 3201.442); (3125.750, 3199.811); (3155.388, 3201.863); (3145.972, 3214.658); (3120.242, 3220.728); (3087.042, 3222.715)"
1303,"(24.294, 3520.581); (26.113, 3544.328); (25.281, 3560.667); (24.344, 3571.262); (20.369, 3573.445); (8.923, 3574.515); (8.839, 3554.554); (9.179, 3543.714); (11.505, 3521.567); (13.159, 3516.876); (20.549, 3513.316)"
1304,"(1080.932, 2047.926); (1091.948, 2049.261); (1089.370, 2053.478); (1084.586, 2054.970)"
1305,"(713.966, 3910.600); (713.260, 3887.706); (720.937, 3901.814); (721.735, 3909.508)"
1306,"(2580.348, 3910.690); (2569.199, 3905.354); (2575.719, 3901.162); (2581.528, 3898.175); (2592.189, 3897.208); (2602.859, 3897.507); (2609.282, 3899.282); (2613.137, 3901.567); (2604.743, 3907.862); (2596.741, 3910.347)"
1307,"(393.333, 1810.934); (406.526, 1798.019); (417.994, 1801.094); (415.214, 1808.202); (410.294, 1815.272); (401.519, 1814.580)"
1308,"(2984.605, 211.553); (2987.010, 199.502); (3002.174, 193.698); (3009.568, 197.408); (3011.912, 211.491); (3008.672, 215.191); (3004.626, 214.991); (2990.077, 213.113)"
1309,"(281.462, 2910.219); (283.530, 2901.313); (287.985, 2916.550); (285.372, 2918.652)"
1310,"(2389.989, 2388.478); (2384.974, 2391.448); (2381.677, 2388.587); (2377.207, 2378.298); (2380.360, 2376.627); (2392.542, 2372.462); (2391.566, 2382.371)"
1311,"(2136.482, 3488.637); (2133.410, 3494.503); (2124.569, 3485.352); (2121.025, 3478.545); (2122.894, 3474.238); (2131.751, 3474.864); (2135.955, 3475.952)"
1312,"(2472.560, 166.573); (2482.770, 160.303); (2487.646, 162.916); (2491.225, 165.753); (2494.889, 169.330); (2493.240, 180.661); (2485.430, 183.465); (2476.883, 177.962)"
1313,"(1561.366, 1110.963); (1547.823, 1105.499); (1545.778, 1100.346); (1545.260, 1091.857); (1550.877, 1088.722); (1558.649, 1089.844); (1570.887, 1093.411); (1576.081, 1096.692); (1577.735, 1104.446); (1574.628, 1105.984)"
1314,"(2361.515, 3670.989); (2361.323, 3656.472); (2371.479, 3655.077); (2372.979, 3656.618); (2371.401, 3660.649)"
1315,"(585.418, 3911.946); (591.733, 3913.020); (589.147, 3942.999)"
1316,"(1896.631, 2646.508); (1897.256, 2635.361); (1901.710, 2640.013); (1897.916, 2645.718)"
1317,"(1033.471, 3878.472); (1035.898, 3866.187); (1067.335, 3815.523); (1073.418, 3812.277); (1342.464, 3798.767); (1468.852, 3797.219); (1686.399, 3798.663); (1868.039, 3800.955); (1876.867, 3801.484); (1905.121, 3807.050); (1946.009, 3819.899); (1955.219, 3822.927); (1956.310, 3843.845); (1955.833, 3865.938); (1954.334, 3876.040); (1952.162, 3885.878); (1922.981, 3888.157); (1124.807, 3894.598); (1073.688, 3893.601); (1050.114, 3891.717); (1043.266, 3888.971); (1036.763, 3882.280)"
1318,"(3794.992, 1127.339); (3784.556, 1126.584); (3785.843, 1118.212)"
1319,"(3427.404, 1134.081); (3426.039, 1139.857); (3420.239, 1142.621); (3417.232, 1139.721); (3417.128, 1135.357); (3422.206, 1134.248)"
1320,"(2575.233, 2766.325); (2562.184, 2775.293); (2555.279, 2773.803); (2553.391, 2772.654); (2554.298, 2764.589); (2564.980, 2759.760); (2574.421, 2761.484)"
1321,"(2511.632, 916.458); (2504.611, 884.319); (2505.379, 878.204); (2507.479, 865.833); (2517.361, 865.376); (2535.161, 867.805); (2537.219, 872.465); (2544.315, 913.229); (2542.964, 916.507); (2528.474, 918.543); (2521.632, 917.850)"
1322,"(4007.904, 249.546); (4012.100, 256.664); (4011.784, 263.116); (4007.471, 271.046); (3999.150, 275.752); (3983.146, 278.279); (3976.508, 279.235); (3978.250, 272.526); (3982.273, 262.785); (3993.718, 248.265); (3998.051, 243.568); (4001.100, 244.277)"
1323,"(1229.239, 686.784); (1224.692, 639.039); (1228.799, 636.959); (1235.469, 635.636); (1244.401, 634.024); (1249.339, 634.189); (1271.665, 640.452); (1274.555, 641.930); (1256.887, 678.520); (1245.602, 693.253); (1241.283, 695.035); (1231.561, 690.543)"
