NO,Polygon Points
843,"(2544.686, 3421.754); (2538.119, 3431.240); (2531.744, 3431.220); (2520.886, 3426.987); (2528.965, 3418.583); (2537.959, 3418.419)"
844,"(2527.373, 3230.594); (2518.804, 3238.821); (2511.127, 3236.031); (2505.299, 3231.170); (2513.657, 3225.466)"
845,"(4577.443, 3303.116); (4586.017, 3310.605); (4577.511, 3316.768); (4571.240, 3319.446); (4565.397, 3317.632); (4559.416, 3315.563); (4553.269, 3311.743); (4565.477, 3304.308)"
846,"(2288.114, 3110.581); (2281.366, 3110.424); (2286.185, 3104.931)"
847,"(8024.699, 3522.541); (8029.606, 3514.494); (8044.879, 3516.336); (8052.830, 3519.787); (8038.781, 3526.667); (8033.290, 3527.214)"
848,"(553.160, 3107.096); (558.665, 3103.127); (558.240, 3111.390)"
849,"(4287.033, 3559.122); (4265.428, 3556.654); (4276.394, 3550.958); (4282.662, 3553.331)"
850,"(3361.131, 3591.037); (3352.537, 3587.219); (3362.184, 3584.789); (3371.677, 3588.310); (3365.757, 3590.196)"
851,"(3080.997, 3188.199); (3075.407, 3191.465); (3070.131, 3190.898); (3065.369, 3186.160); (3073.027, 3183.208)"
852,"(5480.530, 3252.340); (5483.318, 3238.752); (5499.423, 3245.742); (5505.151, 3254.640); (5491.988, 3255.313); (5484.711, 3254.978)"
853,"(8160.301, 3238.907); (8152.898, 3230.368); (8157.726, 3225.436); (8168.530, 3229.493); (8172.684, 3233.238)"
854,"(3897.035, 3895.135); (3908.464, 3883.500); (3920.387, 3886.032); (3911.739, 3893.107)"
855,"(1992.323, 3185.943); (1986.075, 3190.555); (1980.722, 3185.643); (1976.628, 3178.552); (1990.619, 3179.872)"
856,"(7644.091, 3143.095); (7641.383, 3143.489); (7643.770, 3139.179); (7650.015, 3137.610); (7645.187, 3142.913)"
857,"(4249.318, 3229.319); (4271.094, 3231.191); (4261.121, 3238.970); (4256.461, 3239.439)"
858,"(7833.481, 3184.908); (7844.828, 3183.609); (7847.811, 3190.727); (7837.656, 3189.798)"
859,"(7800.863, 3190.665); (7805.674, 3176.813); (7816.183, 3178.287); (7811.194, 3189.260); (7806.015, 3190.220)"
860,"(2504.800, 3141.679); (2510.161, 3135.550); (2515.212, 3139.779); (2510.419, 3142.723)"
861,"(2153.815, 3675.483); (2126.197, 3656.053); (2069.811, 3546.876); (2056.827, 3521.616); (2059.282, 3492.610); (2061.529, 3483.448); (2136.914, 3477.816); (2171.016, 3479.731); (2191.424, 3487.343); (2201.669, 3491.301); (2281.679, 3522.348); (2295.565, 3528.476); (2418.141, 3591.610); (2401.079, 3656.507); (2390.221, 3690.492); (2382.148, 3698.938); (2369.889, 3702.751); (2235.468, 3695.789); (2205.132, 3690.989); (2194.537, 3688.993); (2166.545, 3681.472)"
862,"(9.410, 1970.588); (9.027, 1639.934); (9.641, 1418.731); (23.779, 1410.689); (129.435, 1406.028); (485.220, 1405.569); (620.926, 1409.421); (988.259, 1544.250); (1004.883, 1610.382); (1006.524, 1637.584); (1006.743, 1651.697); (1008.499, 2011.176); (1008.142, 2039.216); (983.884, 2038.890); (934.991, 2038.232); (351.798, 2030.384); (254.012, 2029.068); (14.033, 2025.838); (13.417, 2025.830)"
863,"(2030.691, 428.309); (2031.726, 815.226); (2028.741, 997.233); (2022.122, 1014.705); (2011.813, 1014.566); (1931.094, 1013.480); (1798.875, 1011.701); (1550.984, 1008.365); (1451.066, 1007.020); (1045.093, 1001.556); (1041.084, 1001.502); (1034.356, 994.841); (1033.418, 899.232); (1032.548, 697.885); (1032.764, 684.470); (1033.756, 658.541); (1044.241, 624.792); (1614.083, 406.266); (1619.337, 404.752); (1670.245, 397.261); (1778.675, 381.731); (1999.500, 388.203); (2018.354, 408.917)"
864,"(5049.259, 4087.029); (5022.751, 4084.707); (5005.893, 4061.593); (5001.368, 4052.228); (5002.485, 4046.677); (5004.257, 4040.782); (5020.870, 4032.981); (5046.662, 4025.931); (5081.559, 4019.021); (5239.998, 3996.823); (5432.062, 3976.366); (5458.583, 3976.792); (5469.336, 3980.308); (5473.419, 3991.048); (5456.025, 4012.296); (5420.510, 4051.537); (5408.582, 4060.159); (5401.328, 4065.184); (5389.622, 4071.884); (5309.928, 4082.027)"
865,"(293.091, 3311.970); (300.152, 3312.731); (304.068, 3326.827); (305.232, 3333.424); (304.565, 3338.427); (298.979, 3345.849); (282.229, 3351.336); (275.544, 3346.893); (270.185, 3342.513); (265.394, 3337.844); (265.563, 3331.354); (273.704, 3319.543); (280.721, 3316.176)"
866,"(1033.311, 3277.195); (1050.741, 3264.324); (1059.088, 3265.938); (1063.110, 3278.287); (1057.046, 3283.309); (1045.114, 3286.805); (1040.801, 3284.179)"
867,"(3912.674, 4057.146); (3922.268, 4044.457); (3926.987, 4039.003); (3983.810, 4046.302); (4047.626, 4058.348); (4088.796, 4067.937); (4093.415, 4069.830); (4097.954, 4073.523); (4100.551, 4084.179); (4093.316, 4086.881); (4075.049, 4085.750); (4012.763, 4079.240); (3915.115, 4063.053)"
868,"(7281.171, 3256.620); (7208.583, 3318.573); (6778.084, 3312.780); (6684.677, 3311.523); (6682.950, 3309.735); (6676.553, 3301.133); (6664.878, 2888.099); (6666.853, 2867.847); (6696.263, 2858.356); (7304.137, 2854.678); (7339.367, 2856.845); (7363.086, 2867.772); (7368.614, 2870.993); (7361.288, 3032.516)"
869,"(7066.432, 3831.025); (7048.583, 3823.280); (7053.479, 3814.217); (7060.420, 3808.813); (7077.922, 3802.439); (7118.948, 3796.587); (7136.251, 3797.823); (7147.757, 3800.948); (7140.958, 3819.497); (7084.870, 3829.103)"
870,"(968.582, 3210.997); (976.205, 3206.023); (982.715, 3206.569); (988.114, 3209.023); (992.251, 3223.280); (979.974, 3219.111); (972.743, 3216.646); (970.186, 3214.555)"
871,"(4186.029, 3438.924); (4168.912, 3412.987); (4175.750, 3400.625); (4181.350, 3392.923); (4213.320, 3388.735); (4222.467, 3402.508); (4211.575, 3437.750); (4207.713, 3446.695); (4204.293, 3446.540); (4194.207, 3445.427)"
872,"(8141.537, 3540.988); (8117.524, 3542.503); (8112.228, 3541.830); (8091.514, 3539.064); (8076.620, 3526.952); (8072.504, 3519.307); (8082.719, 3511.947); (8090.166, 3510.180); (8100.526, 3511.637); (8108.611, 3514.121); (8117.166, 3517.106); (8140.853, 3527.521); (8150.344, 3533.835); (8147.417, 3536.651)"
873,"(820.754, 3152.487); (815.713, 3159.251); (810.623, 3157.157); (809.167, 3149.130); (815.763, 3149.006)"
874,"(5451.866, 3305.981); (5448.656, 3296.873); (5453.883, 3291.337); (5461.997, 3290.508); (5467.270, 3291.249); (5478.943, 3294.393); (5480.568, 3300.575); (5477.376, 3315.769); (5466.346, 3319.109)"
875,"(6024.804, 3340.221); (6030.884, 3335.809); (6045.966, 3326.969); (6053.611, 3330.663); (6062.929, 3337.795); (6060.577, 3343.497); (6036.677, 3351.195); (6027.268, 3346.199)"
876,"(7976.220, 3313.280); (7965.406, 3319.147); (7952.695, 3314.731); (7944.931, 3308.186); (7946.658, 3302.957); (7951.306, 3301.072); (7962.179, 3301.609); (7966.230, 3302.162); (7974.311, 3306.304)"
877,"(1706.876, 3222.489); (1704.945, 3213.116); (1709.167, 3208.142); (1713.883, 3203.934); (1721.268, 3201.427); (1726.276, 3205.548); (1726.111, 3213.289); (1716.144, 3222.696)"
878,"(6872.764, 3424.260); (6883.401, 3434.267); (6876.889, 3437.031); (6862.231, 3442.642); (6858.079, 3443.509); (6839.095, 3447.368); (6829.846, 3444.068); (6826.405, 3442.313); (6824.583, 3437.268); (6824.593, 3433.187); (6834.090, 3426.643); (6850.139, 3421.166); (6856.729, 3420.108); (6866.105, 3420.753)"
879,"(1242.374, 3377.889); (1235.494, 3383.049); (1229.802, 3381.731); (1217.888, 3378.590); (1213.043, 3375.041); (1207.338, 3370.542); (1196.922, 3359.543); (1192.910, 3355.082); (1192.903, 3347.293); (1201.745, 3349.739); (1226.126, 3358.841); (1234.532, 3363.169); (1240.973, 3367.575)"
880,"(8182.149, 3818.015); (8178.018, 3823.739); (8168.360, 3825.313); (8130.742, 3831.194); (8106.499, 3831.146); (8100.347, 3830.253); (8092.949, 3826.905); (8081.925, 3816.394); (8074.969, 3805.548); (8072.634, 3798.035); (8081.610, 3795.548); (8090.856, 3795.843); (8103.286, 3796.948); (8129.780, 3799.843); (8161.024, 3803.364); (8174.805, 3809.157)"
881,"(5513.228, 3301.699); (5525.124, 3299.840); (5536.967, 3300.405); (5541.590, 3308.709); (5545.076, 3317.998); (5533.299, 3319.166); (5520.455, 3312.732)"
882,"(704.849, 3511.352); (697.183, 3505.090); (704.322, 3504.363); (716.152, 3505.549); (711.500, 3510.514)"
883,"(1849.379, 3457.993); (1868.187, 3448.382); (1873.680, 3449.173); (1877.290, 3456.087); (1872.222, 3460.242); (1867.816, 3462.727); (1857.686, 3460.392)"
884,"(1919.266, 3218.763); (1911.640, 3222.837); (1906.402, 3220.446); (1896.792, 3208.760); (1903.981, 3206.058); (1915.406, 3210.478)"
885,"(8143.017, 3345.272); (8137.356, 3329.260); (8147.356, 3328.339); (8154.689, 3329.793); (8170.085, 3340.969); (8174.604, 3347.611); (8169.469, 3350.240); (8162.360, 3351.390)"
886,"(5491.146, 3206.947); (5501.228, 3209.558); (5495.624, 3220.251); (5489.019, 3222.710); (5480.690, 3221.800); (5482.357, 3208.785)"
887,"(417.436, 3293.846); (429.257, 3303.104); (428.889, 3311.919); (423.670, 3318.200); (417.451, 3318.848); (409.368, 3319.448); (392.759, 3315.992); (405.825, 3295.932); (412.488, 3293.949)"
888,"(158.796, 3264.581); (167.699, 3274.310); (164.036, 3280.083); (159.617, 3284.596); (146.328, 3286.549); (140.895, 3284.251); (136.939, 3270.358); (145.162, 3264.131)"
889,"(7990.473, 3223.436); (7976.629, 3216.666); (7990.580, 3206.406); (7996.987, 3213.979)"
890,"(7662.369, 3287.068); (7656.997, 3278.656); (7672.269, 3262.286); (7685.185, 3266.724); (7680.289, 3274.874); (7669.072, 3286.888)"
891,"(4296.995, 3377.977); (4301.821, 3370.013); (4313.742, 3376.021); (4308.233, 3382.668); (4302.599, 3381.318)"
892,"(1768.654, 3664.459); (1777.001, 3653.896); (1791.056, 3650.149); (1834.663, 3643.221); (1852.773, 3644.799); (1860.226, 3654.512); (1855.474, 3657.371); (1804.786, 3671.035); (1798.067, 3670.303); (1773.579, 3667.623)"
893,"(4996.983, 3176.130); (5000.000, 3184.362); (4997.271, 3188.305); (4994.487, 3190.710); (4989.030, 3187.610); (4984.734, 3182.857); (4989.305, 3177.654)"
894,"(1710.305, 3767.194); (1679.978, 3764.501); (1676.183, 3760.563); (1673.305, 3754.334); (1679.106, 3752.594); (1713.621, 3748.880); (1725.236, 3747.735); (1740.830, 3749.491); (1743.998, 3756.040); (1734.612, 3763.386)"
895,"(653.668, 3094.953); (648.726, 3095.059); (650.889, 3088.677)"
896,"(7748.864, 3259.569); (7748.995, 3273.579); (7740.196, 3286.920); (7721.480, 3281.840); (7726.845, 3262.007)"
897,"(7498.597, 3201.638); (7481.312, 3207.155); (7484.309, 3197.853); (7490.754, 3193.663)"
898,"(1961.403, 3469.968); (1972.323, 3466.737); (1977.526, 3474.266); (1972.444, 3478.536)"
899,"(737.093, 3367.107); (729.334, 3354.542); (738.691, 3352.756); (751.949, 3357.653); (743.096, 3363.890)"
900,"(3984.465, 3191.017); (3977.177, 3186.743); (3984.947, 3183.688); (3992.758, 3185.661)"
901,"(2440.565, 3173.815); (2447.035, 3169.005); (2455.445, 3171.456); (2448.492, 3174.804)"
902,"(3545.199, 3200.198); (3550.936, 3191.932); (3557.472, 3192.294); (3564.186, 3195.864); (3560.763, 3204.135); (3555.719, 3206.995); (3550.523, 3203.957)"
903,"(2008.994, 3202.438); (2013.131, 3196.345); (2017.749, 3191.811); (2023.388, 3194.439); (2027.603, 3200.115); (2021.411, 3205.245); (2016.500, 3207.468); (2013.263, 3206.219)"
904,"(6669.642, 3946.466); (6648.239, 3958.592); (6632.738, 3956.410); (6632.629, 3949.170); (6647.594, 3946.453); (6653.960, 3945.931)"
905,"(4927.312, 3719.482); (4920.511, 3712.244); (4924.845, 3710.659); (4946.436, 3713.489); (4933.170, 3719.331)"
906,"(4792.515, 3164.662); (4800.851, 3163.484); (4806.307, 3175.378); (4800.052, 3171.427)"
907,"(4921.464, 3166.380); (4931.427, 3164.883); (4934.105, 3171.277); (4930.069, 3174.970)"
908,"(7550.438, 3175.133); (7544.586, 3170.046); (7551.050, 3167.642); (7556.736, 3171.771)"
909,"(4958.360, 3174.545); (4952.561, 3164.526); (4960.520, 3161.821); (4964.866, 3166.703)"
910,"(7576.975, 3843.987); (7590.311, 3841.710); (7595.603, 3846.175); (7587.794, 3847.034)"
911,"(5607.935, 3191.197); (5593.484, 3189.798); (5596.882, 3177.951); (5605.677, 3179.218)"
912,"(5065.228, 3302.599); (5075.148, 3296.897); (5079.159, 3295.788); (5073.835, 3301.827)"
913,"(4816.667, 3274.640); (4812.756, 3283.912); (4804.646, 3286.769); (4797.688, 3283.212); (4793.133, 3275.456); (4808.529, 3271.882)"
914,"(6992.076, 3990.983); (6969.158, 3990.212); (6975.256, 3986.427); (6985.397, 3986.887)"
915,"(5609.105, 3511.017); (5620.168, 3496.738); (5627.070, 3499.117); (5633.823, 3504.286); (5626.782, 3508.844)"
916,"(89.082, 3142.775); (93.839, 3139.003); (99.610, 3142.954); (93.952, 3143.437)"
917,"(4441.146, 3666.942); (4441.319, 3660.895); (4452.141, 3656.659); (4455.401, 3655.596); (4469.575, 3659.622); (4473.709, 3667.319); (4458.375, 3671.000)"
918,"(5190.194, 3271.264); (5176.683, 3262.842); (5192.347, 3259.306); (5200.869, 3265.454)"
919,"(5096.625, 3206.822); (5100.131, 3197.703); (5115.368, 3201.611); (5106.649, 3205.783)"
920,"(7944.237, 3360.295); (7953.516, 3363.583); (7935.651, 3380.485); (7931.644, 3383.408); (7921.962, 3379.912); (7913.450, 3369.587); (7920.782, 3364.908)"
921,"(2386.494, 3174.826); (2377.046, 3167.837); (2385.633, 3164.911); (2391.083, 3170.397)"
922,"(3194.642, 3142.853); (3193.371, 3134.330); (3198.464, 3134.406); (3202.683, 3138.908)"
923,"(5040.446, 3545.243); (5170.899, 3526.022); (5185.773, 3527.688); (5281.854, 3615.582); (5294.355, 3635.840); (5301.337, 3676.701); (5282.405, 3689.249); (5169.332, 3703.360); (5032.644, 3650.680); (5024.797, 3637.258); (5011.078, 3610.628); (5004.839, 3581.926); (5001.125, 3561.359); (5004.763, 3557.782)"
924,"(6990.285, 4018.994); (6994.870, 4029.981); (6985.465, 4033.322); (6951.745, 4044.681); (6943.458, 4046.371); (6699.421, 4086.622); (6689.161, 4086.164); (6664.848, 4072.984); (6673.745, 4055.355); (6687.879, 4050.542); (6699.626, 4048.219); (6782.529, 4032.632); (6873.636, 4021.413); (6958.554, 4011.402); (6975.835, 4010.210); (6981.694, 4013.363)"
925,"(165.462, 3984.237); (179.511, 3989.511); (169.722, 4000.267); (102.353, 4012.737); (17.624, 4022.905); (9.420, 4020.616); (9.586, 4013.167); (26.489, 4007.623); (60.417, 3997.763); (74.694, 3994.355); (86.334, 3992.156); (159.589, 3984.243)"
926,"(5268.277, 3716.672); (5419.993, 3648.224); (5542.205, 3658.245); (5564.885, 3672.985); (5564.822, 3677.640); (5564.706, 3686.285); (5562.843, 3824.694); (5562.762, 3830.719); (5548.595, 3830.528); (5489.071, 3829.727); (5423.000, 3828.838); (5410.262, 3828.666); (5404.550, 3828.590); (5250.400, 3826.515); (5129.191, 3824.883); (5128.914, 3824.879); (5141.481, 3801.183); (5144.505, 3798.079); (5149.945, 3792.758)"
927,"(8182.181, 3928.597); (8172.381, 3990.966); (8158.623, 3985.797); (8147.894, 3979.959); (8137.851, 3960.717); (8137.458, 3952.670); (8140.365, 3946.510); (8150.810, 3924.650); (8158.496, 3912.099); (8169.153, 3895.733); (8181.224, 3899.217)"
928,"(8176.528, 3718.284); (8156.907, 3746.755); (8122.623, 3767.303); (8116.659, 3766.021); (8084.812, 3757.431); (8078.702, 3755.636); (8075.810, 3751.741); (8073.872, 3746.330); (8073.086, 3729.573); (8082.768, 3723.990); (8105.237, 3713.857); (8122.541, 3711.988); (8141.759, 3711.346); (8152.476, 3711.320); (8167.456, 3713.778); (8170.928, 3714.550)"
929,"(7198.568, 3410.310); (7686.534, 3400.648); (7824.911, 3402.991); (7959.291, 3408.722); (7994.992, 3411.030); (8009.611, 3417.664); (8012.319, 3446.338); (8027.823, 3788.658); (8022.791, 3799.977); (8006.143, 3831.480); (7991.262, 3831.280); (7935.058, 3830.524); (7463.302, 3824.176); (7382.621, 3823.090); (7237.837, 3821.141); (7194.916, 3820.564); (7186.121, 3820.445); (7177.302, 3820.326); (7177.569, 3800.416); (7178.196, 3753.863); (7182.035, 3468.558); (7182.299, 3448.938); (7182.489, 3434.829); (7182.735, 3416.602)"
930,"(320.977, 4002.084); (329.943, 4002.643); (340.665, 4009.260); (349.128, 4015.086); (351.726, 4021.022); (340.047, 4023.135); (307.855, 4022.611); (301.399, 4021.119); (297.420, 4019.212); (299.327, 4013.338); (305.716, 4008.746)"
931,"(6738.833, 3458.615); (6752.826, 3443.318); (6779.911, 3444.291); (6789.162, 3445.759); (6795.355, 3448.853); (6798.377, 3455.093); (6803.359, 3467.643); (6807.327, 3479.051); (6807.002, 3487.814); (6798.207, 3499.387); (6789.138, 3508.118); (6778.208, 3509.229); (6753.023, 3510.532); (6732.785, 3508.102); (6729.088, 3499.727); (6735.567, 3471.650)"
932,"(3040.056, 3751.876); (3062.125, 3810.492); (3061.709, 3817.113); (3060.320, 3828.391); (3059.142, 3835.551); (3058.146, 3841.478); (3054.071, 3846.074); (3038.461, 3862.607); (3026.337, 3861.362); (3023.090, 3851.656); (3017.239, 3824.919); (3018.278, 3792.667); (3021.741, 3759.232)"
933,"(650.034, 4032.647); (684.684, 4045.914); (676.444, 4056.458); (671.203, 4059.869); (642.339, 4068.172); (578.724, 4078.686); (435.708, 4086.553); (425.237, 4086.987); (393.277, 4084.623); (402.153, 4058.839); (419.060, 4052.167); (462.563, 4041.651); (551.331, 4035.338)"
934,"(8018.878, 3235.143); (8032.672, 3252.267); (8020.813, 3254.745); (8014.672, 3250.823); (8008.860, 3243.448); (8011.541, 3237.830)"
935,"(437.335, 3222.715); (425.090, 3218.362); (425.475, 3208.643); (431.321, 3207.124); (438.664, 3206.226); (444.846, 3208.088); (447.787, 3212.430); (447.022, 3218.590)"
936,"(6637.302, 4086.690); (6632.714, 4021.868); (6634.134, 4020.907); (6639.244, 4024.791)"
937,"(8.672, 4068.268); (9.051, 4086.574); (8.777, 4075.606); (8.702, 4071.103); (8.681, 4069.187)"
938,"(2027.051, 3546.493); (2056.947, 3586.760); (2055.807, 3596.293); (2052.215, 3615.221); (2047.759, 3630.316); (2044.959, 3636.085); (2043.109, 3639.285); (2024.901, 3634.003); (2021.540, 3630.297); (2019.541, 3627.236); (1993.528, 3586.246); (1992.580, 3556.544); (1996.520, 3548.690); (2004.926, 3545.681)"
939,"(8137.393, 3666.312); (8145.700, 3651.394); (8158.035, 3639.680); (8161.982, 3636.909); (8173.894, 3638.071); (8182.161, 3644.719); (8184.458, 3655.289); (8175.037, 3663.763); (8167.900, 3669.638); (8156.064, 3670.894)"
940,"(8.840, 4069.108); (8.844, 4069.735); (8.870, 4086.940); (8.858, 4083.678); (8.847, 4078.423)"
941,"(6048.055, 3918.191); (6137.578, 3919.471); (6098.058, 4078.426); (6048.039, 4086.411); (6042.276, 4087.191); (6039.563, 4084.686); (6027.144, 4054.963); (6025.372, 4039.206); (6035.739, 3952.467)"
942,"(1145.555, 3666.071); (1139.503, 3670.568); (1134.785, 3667.739); (1129.372, 3662.824); (1140.679, 3661.698)"
943,"(3894.207, 4086.650); (3880.571, 4010.993); (3880.750, 4000.000); (3882.285, 3993.440); (3888.910, 3991.492); (3895.076, 3993.677); (3903.991, 4003.836); (3905.833, 4013.810)"
944,"(361.220, 4087.100); (362.036, 4014.155); (361.863, 4060.012); (361.732, 4071.944); (361.345, 4083.836)"
945,"(102.118, 4087.455); (27.078, 4080.521); (17.846, 4078.398); (12.057, 4074.364); (8.922, 4069.271); (12.943, 4064.238); (18.419, 4059.179); (51.196, 4052.521); (75.515, 4047.972); (235.922, 4046.264); (260.552, 4046.429); (292.328, 4048.261); (327.805, 4056.840); (332.530, 4058.314); (340.508, 4063.013); (337.967, 4073.167); (330.144, 4075.251); (271.991, 4080.038); (209.079, 4084.718)"
946,"(5483.964, 3442.232); (5480.587, 3436.892); (5482.794, 3426.875); (5492.241, 3423.074); (5517.264, 3421.403); (5535.424, 3421.449); (5540.049, 3424.454); (5528.875, 3438.019); (5525.411, 3441.142); (5515.719, 3447.257); (5489.705, 3443.386)"
947,"(5514.279, 4010.533); (5513.298, 3949.180); (5522.149, 3926.831); (5542.692, 3914.250); (5564.290, 3906.561); (5574.476, 3920.357); (5574.484, 4007.804); (5570.296, 4012.101); (5562.374, 4018.275); (5556.043, 4022.780); (5548.348, 4021.111)"
948,"(6025.091, 3773.190); (6055.012, 3719.003); (6086.352, 3711.216); (6106.505, 3715.921); (6127.300, 3750.898); (6138.356, 3772.575); (6133.675, 3792.955); (6119.126, 3813.899); (6065.109, 3830.611); (6046.874, 3812.887)"
949,"(3842.256, 3243.087); (3835.430, 3255.469); (3825.244, 3253.486); (3816.666, 3251.613); (3817.223, 3242.066); (3820.796, 3240.237); (3828.150, 3239.348)"
950,"(1032.811, 3663.829); (1032.539, 3656.145); (1050.766, 3650.217); (1062.874, 3649.980); (1100.765, 3654.324); (1114.323, 3659.300); (1111.059, 3665.559); (1095.037, 3669.393); (1070.168, 3670.180); (1041.720, 3670.557)"
951,"(2502.050, 3752.899); (2453.209, 3767.195); (2448.185, 3765.119); (2442.351, 3751.838); (2441.352, 3747.163); (2445.345, 3743.310); (2501.962, 3730.437); (2522.044, 3726.427); (2525.527, 3731.774); (2523.983, 3737.662); (2515.934, 3744.057); (2510.806, 3747.874)"
952,"(7810.997, 3363.521); (7825.525, 3371.085); (7822.137, 3380.293); (7807.460, 3383.466); (7802.492, 3383.353); (7784.803, 3380.855); (7785.786, 3373.302); (7802.582, 3363.682)"
953,"(5542.108, 3504.270); (5508.540, 3510.686); (5493.404, 3507.728); (5484.350, 3503.822); (5480.691, 3498.886); (5487.934, 3491.070); (5505.940, 3486.434); (5537.017, 3485.059); (5543.656, 3486.121); (5552.727, 3488.698); (5552.019, 3495.972); (5548.149, 3501.039)"
954,"(5161.445, 3856.703); (5174.193, 3846.564); (5192.250, 3842.617); (5249.892, 3844.459); (5263.124, 3852.240); (5260.533, 3861.111); (5254.636, 3862.420); (5231.570, 3862.960); (5194.139, 3861.152); (5164.692, 3859.248)"
955,"(5228.444, 3469.206); (5199.731, 3478.695); (5174.878, 3477.665); (5164.940, 3470.876); (5161.447, 3459.265); (5169.758, 3456.536); (5209.242, 3455.421); (5216.248, 3458.628)"
956,"(4537.667, 3446.941); (4521.532, 3447.442); (4511.766, 3446.781); (4505.863, 3443.838); (4502.078, 3440.661); (4496.365, 3435.281); (4488.819, 3426.426); (4493.747, 3420.873); (4500.997, 3418.678); (4525.644, 3414.641); (4533.011, 3415.981); (4544.079, 3421.167); (4549.427, 3433.099); (4546.762, 3437.536); (4542.829, 3441.673)"
957,"(8114.833, 3677.150); (8115.001, 3686.531); (8096.764, 3694.241); (8081.341, 3699.873); (8062.479, 3703.433); (8050.645, 3702.010); (8040.632, 3699.675); (8044.416, 3686.968); (8048.363, 3682.634); (8057.674, 3673.181)"
958,"(3112.567, 3350.061); (3128.373, 3332.009); (3138.978, 3328.584); (3150.738, 3334.818); (3151.754, 3338.667); (3136.695, 3345.356); (3121.113, 3350.992)"
959,"(8009.280, 3855.122); (8013.013, 3848.679); (8019.593, 3846.807); (8035.130, 3843.876); (8045.606, 3845.046); (8054.814, 3855.538); (8045.226, 3859.215); (8018.853, 3862.654); (8012.161, 3860.303)"
960,"(4904.593, 3634.803); (4944.849, 3616.419); (4956.624, 3616.775); (4969.091, 3618.308); (4974.993, 3619.806); (4962.611, 3631.730); (4956.350, 3633.996); (4916.789, 3638.962)"
961,"(5167.054, 3989.729); (5161.340, 3981.724); (5168.133, 3977.080); (5184.059, 3968.483); (5234.597, 3956.899); (5242.036, 3958.007); (5251.435, 3962.846); (5247.608, 3971.382); (5241.041, 3974.225); (5224.453, 3980.372); (5202.014, 3986.810); (5170.634, 3990.600)"
962,"(5296.678, 3859.062); (5288.705, 3847.282); (5300.203, 3844.690); (5324.658, 3844.119); (5334.019, 3845.548); (5349.247, 3847.876); (5356.368, 3849.362); (5362.439, 3850.965); (5359.135, 3856.604); (5353.840, 3860.489); (5329.704, 3862.488); (5306.186, 3862.640); (5301.530, 3862.663)"
963,"(3881.759, 3565.747); (3880.884, 3556.759); (3887.898, 3553.015); (3895.861, 3551.151); (3914.259, 3550.200); (3939.942, 3552.141); (3956.957, 3557.852); (3966.981, 3564.289); (3962.399, 3571.059); (3949.417, 3573.830); (3933.609, 3575.417); (3890.754, 3568.024)"
964,"(776.805, 3281.867); (785.746, 3270.700); (807.488, 3276.321); (804.934, 3284.017); (802.360, 3286.835); (786.418, 3286.961)"
965,"(4055.697, 4021.217); (4040.527, 3935.042); (4046.241, 3908.675); (4075.749, 3905.944); (4099.999, 3961.010); (4101.053, 3964.649); (4102.337, 3973.155); (4103.312, 3980.586); (4103.726, 3985.172); (4099.834, 4001.992); (4097.919, 4006.151); (4091.072, 4016.637); (4072.603, 4020.545); (4058.579, 4023.166)"
966,"(2038.882, 3796.089); (2024.806, 3799.469); (2030.992, 3789.746); (2044.576, 3789.507)"
967,"(4309.710, 3474.814); (4273.018, 3511.034); (4267.891, 3507.820); (4232.595, 3455.672); (4234.577, 3450.808); (4240.423, 3438.769); (4259.308, 3442.338); (4275.832, 3448.701); (4296.626, 3458.009)"
968,"(3464.603, 3349.693); (3471.531, 3332.270); (3480.756, 3326.906); (3499.044, 3330.082); (3504.069, 3336.427); (3500.630, 3340.996); (3467.674, 3351.475)"
969,"(6824.938, 3377.622); (6826.005, 3370.603); (6839.871, 3357.375); (6842.600, 3355.071); (6846.202, 3354.201); (6858.861, 3364.148); (6869.252, 3373.130); (6867.464, 3378.170); (6849.630, 3382.818); (6829.318, 3381.865)"
970,"(5232.787, 3188.864); (5224.604, 3190.648); (5232.631, 3178.866); (5240.009, 3176.413)"
971,"(4937.272, 3566.676); (4952.833, 3560.047); (4957.915, 3557.948); (4963.225, 3558.292); (4971.075, 3558.936); (4985.721, 3566.849); (4971.127, 3574.653); (4965.319, 3574.746); (4956.078, 3574.568)"
972,"(521.570, 3241.785); (526.865, 3245.586); (523.135, 3252.691); (515.383, 3254.087); (505.202, 3254.669); (509.390, 3248.075)"
973,"(8083.243, 3426.629); (8112.681, 3434.065); (8114.992, 3436.010); (8118.435, 3446.208); (8106.582, 3447.210); (8088.875, 3442.062); (8084.001, 3439.270); (8072.504, 3432.416); (8076.961, 3428.976)"
974,"(8028.913, 3974.592); (8015.519, 3987.498); (8006.675, 3991.412); (7992.239, 3991.468); (7981.975, 3989.030); (7977.168, 3982.815); (8017.335, 3973.917)"
975,"(2121.414, 3211.228); (2131.139, 3205.371); (2134.122, 3207.552); (2143.082, 3214.844); (2143.150, 3217.601); (2138.355, 3223.483); (2133.104, 3223.317); (2124.585, 3219.692)"
976,"(8167.720, 3769.170); (8184.392, 3776.774); (8170.212, 3783.117); (8153.019, 3781.824); (8152.993, 3778.652); (8156.915, 3771.249)"
