NO,Polygon Points
1864,"(1840.790, 1140.519); (1832.501, 1134.763); (1832.857, 1128.903); (1834.058, 1124.986); (1838.472, 1122.161); (1844.026, 1120.451); (1847.541, 1123.623); (1850.268, 1126.618); (1849.473, 1136.478); (1847.225, 1143.421)"
1865,"(3577.041, 845.356); (3566.859, 855.452); (3564.775, 852.562); (3561.457, 845.056); (3565.548, 843.263)"
1866,"(2659.344, 585.745); (2652.542, 599.012); (2643.167, 589.789); (2635.469, 578.228); (2633.013, 573.305); (2650.083, 572.514)"
1867,"(1034.032, 2547.918); (1032.513, 2528.841); (1033.320, 2523.341); (1033.896, 2520.289); (1037.631, 2514.648); (1053.034, 2515.051); (1054.798, 2525.728); (1054.010, 2536.170); (1043.751, 2549.795); (1035.174, 2551.365)"
1868,"(4083.004, 1150.282); (4079.283, 1158.679); (4073.089, 1155.792); (4072.935, 1142.247); (4079.176, 1140.508); (4082.983, 1140.290)"
1869,"(1864.579, 561.338); (1868.397, 540.881); (1887.867, 544.078); (1889.445, 549.018); (1888.240, 559.216); (1880.804, 566.838)"
1870,"(1710.227, 2247.359); (1704.984, 2236.557); (1705.426, 2225.460); (1715.854, 2230.784); (1716.839, 2235.377)"
1871,"(3016.853, 2719.105); (3027.387, 2708.316); (3029.548, 2721.628); (3027.022, 2727.088)"
1872,"(547.738, 1124.227); (549.997, 1137.041); (542.180, 1142.781); (536.834, 1142.166); (541.039, 1128.139)"
1873,"(3528.682, 485.117); (3539.365, 482.934); (3543.710, 490.538); (3547.960, 497.994); (3548.037, 503.114); (3536.353, 499.301); (3534.004, 497.157)"
1874,"(746.787, 687.705); (744.670, 675.985); (745.040, 662.910); (752.484, 660.936); (770.905, 666.701); (772.096, 671.350); (771.971, 675.537); (768.212, 688.085); (751.442, 695.470)"
1875,"(1836.512, 3606.530); (1811.904, 3596.138); (1808.547, 3592.095); (1800.916, 3576.986); (1836.523, 3589.692); (1843.670, 3593.583); (1847.378, 3595.624); (1849.576, 3598.695); (1842.541, 3606.507)"
1876,"(2124.517, 1459.980); (2121.117, 1456.418); (2124.858, 1450.294); (2145.151, 1442.063); (2151.077, 1441.665); (2153.177, 1445.847); (2149.277, 1456.290); (2142.892, 1461.392); (2136.550, 1462.996)"
1877,"(70.183, 941.497); (69.853, 950.680); (58.471, 949.418); (57.006, 940.887); (57.273, 935.837); (67.180, 932.952); (68.602, 936.885)"
1878,"(1188.811, 584.222); (1183.172, 598.522); (1167.070, 598.644); (1162.479, 588.131); (1160.856, 581.175); (1178.567, 575.706); (1185.680, 575.960); (1187.738, 578.456)"
1879,"(2081.315, 1847.439); (2073.387, 1838.085); (2079.081, 1833.852); (2084.516, 1831.129); (2084.486, 1838.185)"
1880,"(907.690, 2256.907); (904.895, 2247.380); (923.558, 2246.804); (932.457, 2248.654); (929.531, 2254.650); (920.553, 2262.841)"
1881,"(3880.854, 525.286); (3890.541, 515.846); (3896.565, 518.065); (3901.455, 527.415); (3902.903, 535.151); (3894.254, 533.038)"
1882,"(1555.589, 1222.779); (1545.188, 1220.825); (1546.746, 1216.862); (1553.466, 1211.353); (1563.592, 1212.449); (1563.076, 1218.147); (1560.665, 1221.409)"
1883,"(1993.063, 2550.525); (2040.711, 2528.734); (2045.904, 2532.627); (2047.851, 2539.254); (2059.788, 2598.159); (2059.254, 2601.286); (2009.536, 2615.292); (2008.104, 2614.489); (1995.866, 2572.416); (1993.492, 2554.434)"
1884,"(3165.783, 883.520); (3144.522, 842.614); (3152.631, 837.830); (3162.150, 835.174); (3177.731, 833.050); (3186.715, 832.305); (3210.564, 832.863); (3208.258, 845.725); (3201.183, 884.848); (3196.666, 886.038); (3191.751, 887.035); (3184.970, 886.791); (3174.536, 885.233)"
1885,"(1609.477, 821.698); (1609.183, 816.742); (1622.171, 765.240); (1631.122, 762.680); (1661.368, 762.729); (1667.134, 765.000); (1670.243, 769.545); (1679.516, 815.489); (1680.025, 818.525); (1679.214, 822.709)"
1886,"(898.333, 807.177); (889.394, 806.105); (890.024, 800.698); (893.058, 801.728)"
1887,"(520.743, 898.797); (536.797, 848.446); (610.160, 847.156); (615.193, 850.023); (616.388, 854.377); (626.817, 892.988); (620.666, 924.384); (616.865, 940.382); (588.029, 949.589); (562.807, 950.570); (552.698, 949.803); (544.612, 948.697)"
1888,"(3794.433, 773.161); (3779.600, 791.113); (3776.172, 790.414); (3766.813, 786.094); (3757.562, 780.654); (3753.137, 761.109); (3769.463, 762.495); (3786.166, 767.605)"
1889,"(2248.766, 1693.018); (2249.266, 1672.202); (2253.891, 1666.216); (2267.270, 1659.404); (2276.112, 1656.516); (2294.423, 1659.842); (2296.843, 1666.383); (2300.489, 1712.307); (2298.670, 1718.706); (2251.236, 1716.425); (2249.389, 1715.207); (2248.882, 1714.299)"
1890,"(3209.180, 943.766); (3222.197, 886.434); (3231.798, 864.172); (3238.460, 857.112); (3268.418, 857.742); (3284.384, 890.503); (3285.158, 892.647); (3280.175, 931.504); (3278.878, 936.917); (3273.088, 942.076); (3232.827, 950.262); (3230.315, 950.604); (3224.247, 950.458); (3211.341, 946.174)"
1891,"(4008.742, 3731.087); (4019.655, 3722.875); (4023.125, 3728.959); (4030.334, 3744.949); (4030.663, 3757.763); (4027.714, 3765.619); (4019.709, 3766.786); (4015.888, 3764.021); (4012.105, 3746.983)"
1892,"(2383.689, 758.626); (2377.012, 750.578); (2378.880, 747.580); (2389.435, 734.461); (2395.078, 730.398); (2405.411, 733.238); (2414.247, 740.920)"
1893,"(4040.542, 2333.336); (4044.873, 2301.771); (4049.295, 2303.832); (4064.621, 2315.626); (4076.974, 2334.708); (4082.209, 2343.197); (4082.846, 2346.793); (4080.600, 2350.075); (4050.942, 2359.246); (4045.300, 2358.862); (4043.891, 2352.409)"
1894,"(574.735, 3983.633); (570.808, 3990.537); (530.687, 3988.853); (529.295, 3987.173); (524.912, 3980.596); (521.132, 3974.397); (528.257, 3973.183); (539.107, 3971.998); (556.397, 3972.860); (566.097, 3976.674); (573.517, 3980.284)"
1895,"(2985.715, 555.057); (2985.059, 544.552); (2997.344, 541.692); (3002.278, 542.493); (3005.686, 546.731); (3008.893, 551.080); (3007.047, 558.057); (3004.983, 564.097); (2996.340, 567.129)"
1896,"(3289.479, 2435.366); (3296.882, 2430.799); (3304.763, 2432.153); (3310.441, 2436.465); (3302.002, 2438.760)"
1897,"(3298.716, 3335.197); (3289.180, 3332.111); (3290.874, 3329.734); (3305.449, 3329.640); (3312.775, 3330.651)"
1898,"(2519.359, 809.671); (2527.452, 881.575); (2527.060, 885.852); (2490.772, 887.368); (2488.691, 887.434); (2485.106, 887.476); (2441.406, 883.306); (2441.385, 880.978); (2475.143, 801.058); (2477.956, 798.346); (2516.460, 805.187)"
1899,"(1128.565, 775.460); (1139.640, 757.701); (1145.520, 749.245); (1151.904, 752.762); (1159.582, 761.047); (1165.498, 774.511); (1166.034, 784.857); (1157.855, 790.665); (1135.153, 790.664); (1130.484, 781.466)"
1900,"(1850.164, 513.182); (1851.705, 528.281); (1845.859, 535.228); (1842.307, 534.445); (1832.875, 514.512); (1841.519, 513.462)"
1901,"(3913.249, 1120.261); (3917.561, 1113.832); (3922.228, 1112.524); (3931.757, 1112.540); (3929.972, 1120.243); (3925.032, 1127.478); (3922.155, 1127.328); (3918.706, 1125.580)"
1902,"(2892.223, 3027.646); (2889.230, 3024.161); (2892.989, 3017.870); (2905.913, 3013.824); (2914.749, 3011.514); (2921.615, 3011.541); (2931.827, 3012.763); (2935.760, 3016.245); (2932.801, 3023.543); (2919.598, 3028.390); (2903.117, 3030.647)"
1903,"(504.746, 944.272); (509.405, 935.774); (517.074, 940.948); (522.701, 947.511); (523.401, 950.016); (515.886, 951.064)"
1904,"(197.577, 618.681); (196.828, 631.168); (183.199, 627.555); (176.082, 624.007); (170.528, 620.830); (170.016, 616.081); (168.757, 603.614); (184.415, 600.137); (192.065, 602.442); (193.626, 605.294)"
1905,"(476.951, 917.430); (473.226, 910.396); (479.427, 907.737); (486.280, 905.845); (489.932, 908.688); (491.003, 916.784); (488.867, 919.130)"
1906,"(3342.200, 454.710); (3337.149, 448.021); (3340.615, 445.333); (3346.180, 448.148)"
1907,"(973.061, 1950.721); (990.661, 1948.053); (1011.449, 1951.617); (1019.655, 1953.335); (1025.936, 1958.747); (1025.148, 1965.849); (1020.747, 1970.786); (976.928, 1975.483); (972.618, 1975.136); (969.619, 1971.804); (968.817, 1967.268); (969.806, 1961.217)"
1908,"(2535.282, 1764.911); (2531.544, 1774.321); (2526.208, 1778.777); (2522.453, 1781.864); (2519.058, 1782.550); (2487.145, 1782.346); (2479.215, 1781.616); (2474.978, 1777.676); (2472.769, 1769.831); (2478.415, 1763.099); (2483.224, 1757.864); (2487.939, 1757.366); (2504.540, 1756.222); (2519.215, 1758.477)"
1909,"(2280.768, 1992.583); (2224.728, 2007.073); (2218.809, 2003.742); (2217.131, 1997.390); (2217.005, 1992.026); (2239.101, 1976.162); (2243.869, 1973.680); (2272.842, 1967.509); (2279.778, 1968.384); (2284.072, 1970.036); (2284.672, 1974.914); (2281.707, 1990.681)"
1910,"(490.541, 2125.817); (483.474, 2135.345); (465.059, 2134.148); (457.776, 2123.988); (456.719, 2118.152); (456.799, 2114.917); (459.313, 2114.566)"
1911,"(984.724, 444.370); (993.788, 450.551); (989.684, 454.786); (985.345, 450.247)"
1912,"(3628.306, 1552.184); (3625.048, 1538.010); (3651.118, 1542.984); (3654.570, 1544.553); (3657.448, 1552.004); (3656.772, 1557.571); (3650.360, 1559.119); (3631.638, 1554.555)"
1913,"(2930.813, 3735.235); (2920.587, 3716.701); (2922.935, 3696.205); (2934.191, 3689.547); (2941.231, 3693.162); (2944.249, 3700.836); (2946.880, 3707.961); (2948.988, 3717.313); (2948.764, 3723.586); (2947.016, 3728.302)"
1914,"(3497.461, 527.030); (3506.387, 512.789); (3511.967, 514.690); (3515.762, 520.725); (3517.258, 526.887); (3508.601, 535.461)"
1915,"(1259.078, 983.251); (1256.743, 969.069); (1278.810, 965.764); (1281.695, 972.583); (1275.367, 981.543); (1265.301, 982.828)"
1916,"(2565.946, 699.487); (2572.915, 709.054); (2572.151, 718.896); (2568.621, 726.638); (2537.278, 725.736); (2536.769, 719.630); (2538.687, 714.642); (2541.741, 707.920); (2547.830, 701.688); (2559.638, 693.197)"
1917,"(3848.736, 620.746); (3855.165, 602.501); (3875.943, 612.452); (3877.790, 617.787); (3876.393, 630.782); (3851.096, 626.882)"
1918,"(1160.724, 1615.357); (1178.220, 1573.422); (1192.676, 1564.256); (1268.395, 1601.978); (1273.075, 1612.254); (1254.485, 1648.690); (1246.975, 1652.358); (1240.670, 1654.719); (1198.765, 1640.532); (1177.440, 1632.659); (1167.071, 1628.811); (1161.506, 1620.803)"
1919,"(593.382, 738.220); (591.334, 751.698); (586.930, 754.973); (575.742, 757.962); (566.923, 759.411); (559.088, 758.736); (554.222, 753.495); (552.600, 745.303); (557.352, 739.650); (575.905, 735.213); (590.435, 735.992)"
1920,"(3649.401, 3591.471); (3688.761, 3595.063); (3692.174, 3599.254); (3692.684, 3604.513); (3682.166, 3606.605); (3669.406, 3607.297); (3629.144, 3603.549); (3625.246, 3596.599); (3633.937, 3592.098)"
1921,"(969.432, 2248.237); (975.470, 2239.912); (1033.401, 2236.406); (1038.968, 2237.214); (1041.226, 2252.035); (1040.864, 2253.830); (1033.586, 2262.308); (1024.248, 2263.169); (986.165, 2257.971); (982.143, 2257.041); (975.969, 2255.590); (972.734, 2254.186)"
1922,"(3381.598, 2048.954); (3406.640, 2053.499); (3413.703, 2064.677); (3416.624, 2069.980); (3410.256, 2071.062); (3381.043, 2066.653); (3376.331, 2064.871); (3372.731, 2063.321); (3368.879, 2056.827); (3369.957, 2051.924)"
1923,"(1409.276, 2725.473); (1442.422, 2723.009); (1444.659, 2724.494); (1448.229, 2728.572); (1429.401, 2739.838); (1418.480, 2741.874); (1409.451, 2742.700); (1385.062, 2741.664); (1391.483, 2735.336)"
1924,"(2451.484, 1417.932); (2441.809, 1427.917); (2425.353, 1430.431); (2415.006, 1430.899); (2409.186, 1430.271); (2415.181, 1423.580); (2421.537, 1417.212); (2429.813, 1411.239); (2441.733, 1409.287); (2450.374, 1409.572)"
1925,"(1049.908, 2453.636); (1054.829, 2453.720); (1054.222, 2471.253); (1051.521, 2480.571); (1045.692, 2482.817); (1033.493, 2487.312); (1034.961, 2461.609); (1038.482, 2457.550)"
1926,"(3782.067, 1379.391); (3782.570, 1383.414); (3773.204, 1381.553); (3768.915, 1373.401); (3776.967, 1376.270)"
1927,"(2506.571, 685.312); (2497.924, 695.115); (2486.832, 693.201); (2473.118, 665.108); (2476.650, 662.825); (2482.171, 662.886); (2491.683, 667.583); (2503.598, 677.360)"
1928,"(3565.336, 1142.411); (3561.381, 1119.517); (3562.079, 1111.579); (3569.058, 1099.930); (3587.789, 1109.103); (3592.115, 1125.484); (3586.118, 1142.832)"
1929,"(1053.413, 2763.178); (1060.020, 2797.317); (1056.241, 2802.702); (1052.581, 2806.599); (1046.470, 2806.044); (1038.067, 2793.125); (1033.399, 2780.004); (1033.311, 2770.654); (1035.791, 2763.637)"
1930,"(1021.914, 1851.699); (1026.772, 1898.135); (1024.966, 1906.688); (1019.123, 1911.114); (978.624, 1906.340); (973.275, 1904.359); (970.851, 1903.100); (969.680, 1901.454); (969.144, 1898.893); (972.109, 1855.194); (976.038, 1847.309); (983.465, 1842.479); (987.689, 1842.902); (1017.626, 1847.051)"
1931,"(268.871, 439.303); (264.719, 432.695); (272.511, 432.966); (274.776, 436.914); (272.935, 438.491)"
1932,"(1243.700, 1013.868); (1254.932, 1012.833); (1250.140, 1029.796); (1241.194, 1030.760); (1241.786, 1026.569)"
1933,"(3625.407, 3709.861); (3625.534, 3693.760); (3632.703, 3706.633); (3631.309, 3718.631)"
1934,"(2155.603, 1354.270); (2157.206, 1362.326); (2149.550, 1365.511); (2140.372, 1367.424); (2137.382, 1361.761); (2137.315, 1353.793); (2145.695, 1352.143)"
1935,"(145.088, 663.268); (137.105, 656.705); (142.652, 640.027); (145.007, 637.684); (154.649, 639.908); (169.585, 653.168); (166.546, 658.003)"
1936,"(9.157, 988.290); (9.322, 981.380); (13.523, 980.686); (19.917, 983.959); (16.580, 995.817); (13.530, 999.218); (10.051, 995.228)"
1937,"(1576.509, 444.528); (1588.422, 453.267); (1577.669, 454.632)"
1938,"(235.228, 2311.151); (233.175, 2308.717); (239.222, 2306.004); (245.125, 2307.151); (239.099, 2309.704)"
1939,"(2473.402, 433.502); (2481.730, 432.572); (2477.186, 439.144)"
1940,"(1041.315, 2359.117); (1016.555, 2359.063); (1020.567, 2354.603); (1024.037, 2352.412); (1030.611, 2348.469); (1039.317, 2352.591)"
1941,"(714.309, 3078.813); (697.485, 3075.083); (706.147, 3073.076); (713.628, 3075.827)"
1942,"(1737.205, 709.449); (1741.306, 706.084); (1745.771, 708.776); (1743.717, 711.406)"
1943,"(1767.840, 555.544); (1762.052, 566.823); (1756.779, 560.728); (1752.908, 555.204); (1762.027, 554.446)"
1944,"(488.642, 444.102); (498.837, 445.998); (498.534, 451.233); (494.002, 455.176)"
1945,"(1978.709, 966.703); (1976.994, 958.806); (1978.619, 957.806); (1986.009, 956.015); (1993.033, 955.369)"
1946,"(1784.650, 451.847); (1790.021, 445.214); (1796.306, 454.428); (1794.144, 455.070); (1786.824, 454.425)"
1947,"(2924.922, 535.144); (2920.758, 528.027); (2924.432, 515.422); (2928.089, 512.731); (2938.710, 512.891); (2944.427, 522.233); (2941.748, 529.268); (2935.422, 532.386)"
1948,"(2649.271, 703.444); (2653.287, 705.852); (2653.532, 711.163); (2649.544, 706.295)"
1949,"(2890.703, 2695.414); (2889.102, 2691.999); (2893.427, 2691.723); (2898.754, 2692.753)"
1950,"(3066.554, 3142.554); (3065.338, 3139.981); (3068.303, 3138.270); (3076.904, 3138.976); (3069.425, 3142.445)"
1951,"(2217.045, 3413.671); (2221.562, 3410.676); (2231.572, 3419.874); (2236.166, 3431.233); (2238.289, 3447.476); (2232.322, 3446.961); (2227.265, 3443.542); (2220.839, 3432.847); (2218.910, 3426.364); (2217.609, 3421.881)"
1952,"(507.133, 422.624); (504.633, 417.266); (507.923, 414.881); (512.251, 418.405)"
1953,"(953.418, 4038.092); (951.220, 4032.178); (956.355, 4032.665); (961.132, 4036.216)"
1954,"(1954.621, 967.088); (1945.019, 965.902); (1945.276, 961.637); (1951.616, 961.380); (1957.315, 962.448)"
1955,"(3536.809, 3203.496); (3527.968, 3207.377); (3515.821, 3204.902); (3513.468, 3200.110); (3521.018, 3199.552); (3528.781, 3201.410)"
1956,"(568.634, 420.713); (572.841, 416.804); (576.997, 420.051); (575.899, 422.645)"
1957,"(2206.504, 2119.426); (2201.013, 2115.311); (2203.238, 2112.393); (2212.594, 2116.063)"
1958,"(2238.291, 3607.927); (2236.044, 3639.069); (2225.315, 3634.817); (2216.970, 3630.665); (2216.666, 3612.788); (2220.949, 3596.541); (2228.945, 3600.289); (2235.661, 3604.508)"
1959,"(2696.753, 517.855); (2702.567, 507.772); (2708.680, 517.338); (2702.011, 519.098)"
1960,"(50.002, 3781.951); (36.338, 3793.925); (22.917, 3798.826); (11.072, 3797.850); (8.577, 3794.637); (10.350, 3793.278); (24.623, 3787.999); (40.741, 3782.424)"
1961,"(2894.923, 1677.747); (2888.853, 1663.083); (2889.577, 1658.140); (2892.539, 1655.576); (2900.005, 1658.631); (2928.389, 1672.217); (2929.949, 1679.986); (2915.824, 1685.931); (2906.633, 1687.138)"
1962,"(1257.025, 1684.617); (1272.439, 1658.955); (1276.750, 1667.004); (1277.627, 1674.579); (1273.181, 1687.388)"
1963,"(264.834, 3890.770); (266.908, 3879.866); (278.515, 3869.159); (347.817, 3872.647); (373.928, 3874.709); (678.211, 3910.195); (715.374, 3916.902); (772.743, 3930.183); (777.930, 3933.443); (795.229, 3948.878); (788.883, 3956.430); (784.381, 3958.767); (773.211, 3957.793); (286.746, 3899.383); (265.648, 3893.659)"
1964,"(2856.523, 466.746); (2868.858, 459.898); (2868.907, 466.713); (2859.697, 470.864)"
1965,"(3786.115, 3239.977); (3785.332, 3208.509); (3811.902, 3199.839); (3820.917, 3200.641); (3824.722, 3204.950); (3833.223, 3235.359); (3832.032, 3243.053); (3829.905, 3249.804); (3824.878, 3252.440); (3818.711, 3255.200)"
1966,"(3317.068, 3206.982); (3304.547, 3204.259); (3312.097, 3203.001); (3321.136, 3203.023)"
1967,"(3577.380, 926.334); (3582.572, 930.433); (3580.166, 935.233)"
1968,"(1736.813, 1809.470); (1739.298, 1801.239); (1744.121, 1802.357); (1743.244, 1808.868); (1739.850, 1813.004); (1737.303, 1814.785)"
1969,"(1183.953, 3002.521); (1202.124, 3005.776); (1190.499, 3010.836); (1176.888, 3015.270); (1179.945, 3004.110)"
1970,"(2788.992, 2137.410); (2794.952, 2138.680); (2814.228, 2171.783); (2814.569, 2176.412); (2808.037, 2180.684); (2800.188, 2184.237); (2755.928, 2194.073); (2745.180, 2196.106); (2661.297, 2211.677); (2601.613, 2221.988); (2541.408, 2230.159); (2531.152, 2231.437); (2514.182, 2229.983); (2512.842, 2227.493); (2510.339, 2222.462); (2505.000, 2179.061); (2527.114, 2164.335); (2550.461, 2159.783); (2730.424, 2141.271)"
1971,"(3849.232, 429.833); (3855.516, 435.508); (3854.966, 436.492); (3852.939, 439.044)"
1972,"(2377.259, 1318.619); (2377.410, 1316.864); (2381.968, 1318.397); (2377.803, 1319.327)"
1973,"(1406.825, 885.158); (1401.015, 882.453); (1401.121, 877.051); (1405.033, 873.041); (1412.130, 871.895); (1419.419, 872.323); (1413.938, 883.681); (1412.007, 886.917)"
1974,"(2427.940, 2279.295); (2424.806, 2270.747); (2426.512, 2263.133); (2429.081, 2255.608); (2431.982, 2258.925); (2434.442, 2267.409); (2432.280, 2275.265)"
1975,"(3464.299, 1072.965); (3459.838, 1078.664); (3451.372, 1070.989); (3449.373, 1066.190); (3451.001, 1061.670); (3457.937, 1060.091); (3461.882, 1062.699); (3463.159, 1065.869)"
1976,"(1690.228, 2983.154); (1688.738, 2979.516); (1689.251, 2975.359); (1691.095, 2978.473)"
1977,"(3112.926, 452.796); (3115.637, 449.270); (3122.142, 449.823); (3124.226, 454.596); (3118.218, 455.098)"
1978,"(300.254, 2534.567); (297.486, 2529.382); (307.867, 2532.077); (310.876, 2535.356)"
1979,"(2856.721, 855.014); (2859.565, 840.440); (2867.914, 838.041); (2866.676, 850.065)"
1980,"(964.054, 3686.066); (959.539, 3703.011); (953.343, 3693.438); (953.097, 3682.502); (962.831, 3672.123)"
1981,"(529.420, 1558.714); (520.577, 1552.463); (545.324, 1539.475); (556.430, 1536.611); (562.837, 1536.405); (562.507, 1543.690); (554.449, 1551.566)"
1982,"(3049.525, 753.719); (3049.418, 737.809); (3052.330, 731.387); (3056.629, 729.917); (3065.550, 727.904); (3076.804, 728.872); (3084.974, 731.379); (3087.300, 736.273); (3087.776, 750.274); (3077.332, 758.995); (3070.239, 757.670)"
1983,"(2021.882, 1993.953); (2030.913, 1996.687); (2023.970, 2003.716); (2015.233, 2006.971); (2008.617, 2005.190); (2015.068, 1996.868)"
1984,"(2235.424, 854.739); (2217.358, 850.829); (2220.443, 845.632); (2225.936, 839.060); (2235.740, 845.275); (2236.266, 848.416)"
1985,"(2425.109, 672.055); (2429.049, 663.057); (2434.136, 662.963); (2436.036, 665.568); (2438.920, 678.505); (2433.035, 678.593); (2427.375, 676.324)"
1986,"(4085.222, 934.841); (4073.473, 931.951); (4078.673, 928.227); (4083.017, 929.517)"
1987,"(4081.016, 3367.419); (4072.540, 3353.423); (4072.793, 3347.381); (4077.323, 3340.453); (4087.669, 3352.342); (4086.291, 3361.303)"
1988,"(2285.542, 1010.993); (2280.895, 1005.666); (2284.542, 1000.237); (2288.265, 998.099); (2295.742, 1004.529); (2297.724, 1007.555); (2300.245, 1014.877); (2296.318, 1014.311)"
1989,"(489.319, 1332.585); (496.954, 1317.531); (504.201, 1317.778); (507.447, 1319.065); (512.024, 1322.562); (499.179, 1334.801)"
1990,"(2895.111, 751.983); (2888.574, 737.359); (2894.869, 729.002); (2903.854, 726.826); (2921.333, 731.120); (2927.531, 733.284); (2922.436, 751.204); (2918.911, 758.503); (2913.401, 759.031); (2907.539, 758.425)"
1991,"(4087.304, 496.377); (4081.965, 502.505); (4073.849, 498.964); (4072.734, 495.207); (4075.690, 489.986); (4083.561, 489.796)"
1992,"(1384.979, 712.704); (1404.811, 699.741); (1415.987, 705.595); (1421.684, 709.872); (1419.679, 717.173); (1411.101, 726.998); (1404.026, 725.548)"
1993,"(1712.009, 2326.521); (1705.199, 2320.620); (1706.969, 2315.314); (1718.010, 2317.729); (1721.647, 2320.931); (1717.207, 2325.650)"
1994,"(617.034, 496.946); (624.043, 487.455); (629.673, 484.322); (634.174, 488.820); (638.465, 495.105); (639.201, 499.539); (635.122, 502.565); (628.911, 501.986); (619.925, 498.790)"
1995,"(1576.877, 2706.584); (1587.331, 2708.090); (1585.834, 2710.511)"
1996,"(3622.327, 3063.230); (3593.459, 3056.467); (3603.099, 3047.368)"
1997,"(3872.692, 502.999); (3865.025, 493.368); (3867.119, 488.593); (3874.803, 495.448)"
1998,"(1576.900, 2995.227); (1590.231, 2991.937); (1590.956, 2996.593); (1591.771, 3015.328); (1584.617, 3011.832); (1582.410, 3007.556); (1577.998, 2998.281)"
1999,"(1572.967, 855.000); (1544.610, 853.502); (1545.656, 846.309); (1548.547, 843.420); (1563.180, 829.784); (1568.430, 825.818); (1575.595, 827.627); (1580.102, 829.455); (1583.756, 848.742); (1583.788, 853.922)"
2000,"(3977.023, 554.795); (4000.328, 548.377); (4000.623, 554.837); (4000.557, 561.733); (3998.586, 566.728); (3981.659, 563.208); (3977.554, 558.281)"
2001,"(2601.354, 2118.832); (2619.021, 2120.804); (2623.135, 2123.424); (2624.647, 2129.222); (2620.909, 2134.746); (2612.613, 2134.843); (2603.241, 2121.574)"
2002,"(2856.161, 559.386); (2853.549, 566.910); (2844.443, 565.846); (2841.321, 559.576); (2852.926, 554.866)"
2003,"(1257.427, 445.249); (1267.784, 446.149); (1266.479, 449.777); (1258.771, 455.126)"
2004,"(2649.465, 656.856); (2652.176, 650.014); (2659.088, 653.591); (2660.581, 656.914); (2651.846, 662.825)"
2005,"(2825.125, 430.372); (2833.196, 430.581); (2833.533, 438.747); (2827.149, 436.124)"
2006,"(3560.700, 473.633); (3573.432, 474.236); (3569.220, 486.683)"
2007,"(550.390, 592.647); (542.893, 599.442); (534.855, 596.010); (525.557, 589.303); (520.929, 585.507); (524.790, 579.670); (532.473, 579.628); (540.920, 580.173)"
2008,"(1320.805, 496.631); (1325.180, 480.650); (1333.242, 486.154); (1342.994, 502.242); (1324.075, 502.658)"
2009,"(1705.237, 752.539); (1709.988, 729.605); (1724.238, 727.134); (1729.416, 727.341); (1739.628, 728.539); (1744.648, 730.508); (1742.632, 738.413); (1736.576, 750.676); (1730.260, 754.251); (1715.598, 758.777)"
2010,"(3832.741, 523.876); (3837.691, 519.923); (3844.344, 523.099); (3844.576, 531.728); (3840.312, 534.887); (3836.425, 531.000)"
2011,"(3504.916, 464.120); (3503.683, 471.232); (3499.667, 466.334); (3496.695, 461.593); (3497.788, 460.231); (3500.784, 458.792)"
2012,"(3904.365, 1766.971); (3897.031, 1757.504); (3898.617, 1755.457); (3902.299, 1752.880); (3905.079, 1757.759); (3905.348, 1762.530)"
2013,"(1011.916, 770.489); (1006.789, 785.012); (990.894, 789.144); (974.231, 790.681); (968.712, 790.052); (971.958, 761.591); (977.667, 759.941); (1011.016, 762.803)"
2014,"(2742.519, 926.355); (2747.937, 986.301); (2747.307, 994.867); (2725.061, 1014.796); (2699.470, 1014.408); (2663.964, 1013.385); (2637.791, 1010.788); (2634.306, 1008.170); (2633.251, 995.386); (2644.593, 927.831); (2646.177, 922.765); (2666.400, 920.838); (2696.121, 922.022); (2707.533, 922.658)"
2015,"(3373.617, 1937.057); (3369.272, 1918.255); (3378.055, 1907.738); (3384.374, 1907.554); (3426.559, 1916.824); (3432.463, 1923.247); (3432.946, 1930.369); (3428.054, 1939.758); (3424.548, 1942.524)"
2016,"(2825.486, 1224.003); (2846.639, 1180.043); (2904.546, 1150.907); (2976.935, 1140.642); (3027.160, 1157.640); (3067.133, 1186.523); (3075.119, 1202.926); (3078.944, 1213.471); (3035.644, 1237.835); (3027.406, 1240.408); (2868.053, 1269.110); (2859.017, 1270.672); (2837.211, 1241.163)"
2017,"(1025.363, 1830.646); (1017.129, 1823.175); (1019.717, 1810.708); (1025.694, 1815.497)"
2018,"(205.934, 455.034); (200.812, 443.130); (209.268, 442.814); (212.934, 452.914)"
2019,"(3423.015, 4059.151); (3421.784, 4070.693); (3418.083, 4055.118); (3417.219, 4049.284); (3417.971, 4043.959); (3421.750, 4050.469)"
2020,"(2809.439, 2268.604); (2812.447, 2255.689); (2823.375, 2266.820); (2823.367, 2279.069); (2813.371, 2274.272)"
2021,"(3624.996, 3793.794); (3629.394, 3789.009); (3633.710, 3793.601); (3641.629, 3803.154); (3641.320, 3819.021); (3637.058, 3828.307); (3629.108, 3830.546); (3627.300, 3821.714); (3626.177, 3816.040); (3625.119, 3796.559)"
2022,"(1136.514, 451.682); (1129.247, 455.482); (1129.764, 449.245); (1134.942, 444.348)"
2023,"(1576.678, 1129.595); (1589.218, 1113.174); (1594.382, 1122.984); (1601.048, 1139.387); (1600.777, 1142.716); (1584.506, 1139.556); (1577.457, 1135.095)"
2024,"(3512.653, 1300.138); (3514.091, 1288.919); (3522.732, 1288.992); (3531.958, 1290.717); (3528.337, 1294.366); (3518.351, 1302.654)"
